entry ,species,chemical,light,week,result
778,C.fasciculata,none,shade,2,1
779,S.scheelei,none,shade,2,1
780,M.maximus,none,shade,2,1
781,X.texanum,crude,open,2,0
782,C.fasciculata,crude,open,2,0
783,S.scheelei,crude,open,2,1
784,M.maximus,crude,open,2,0
785,X.texanum,standard,open,2,1
786,C.fasciculata,standard,open,2,1
787,S.scheelei,standard,open,2,1
788,M.maximus,standard,open,2,1
789,X.texanum,none,open,2,0
790,C.fasciculata,none,open,2,1
791,S.scheelei,none,open,2,1
792,M.maximus,none,open,2,1
793,X.texanum,crude,shade,3,0
794,C.fasciculata,crude,shade,3,1
795,S.scheelei,crude,shade,3,1
796,M.maximus,crude,shade,3,1
797,X.texanum,standard,shade,3,1
798,C.fasciculata,standard,shade,3,1
799,S.scheelei,standard,shade,3,1
800,M.maximus,standard,shade,3,1
801,X.texanum,none,shade,3,1
802,C.fasciculata,none,shade,3,1
803,S.scheelei,none,shade,3,1
804,M.maximus,none,shade,3,1
805,X.texanum,crude,open,3,0
806,C.fasciculata,crude,open,3,1
807,S.scheelei,crude,open,3,1
808,M.maximus,crude,open,3,1
809,X.texanum,standard,open,3,1
810,C.fasciculata,standard,open,3,1
811,S.scheelei,standard,open,3,1
812,M.maximus,standard,open,3,1
813,X.texanum,none,open,3,1
814,C.fasciculata,none,open,3,1
815,S.scheelei,none,open,3,1
816,M.maximus,none,open,3,1
817,X.texanum,crude,shade,4,0
818,C.fasciculata,crude,shade,4,1
819,S.scheelei,crude,shade,4,1
820,M.maximus,crude,shade,4,1
821,X.texanum,standard,shade,4,1
822,C.fasciculata,standard,shade,4,1
823,S.scheelei,standard,shade,4,1
824,M.maximus,standard,shade,4,1
825,X.texanum,none,shade,4,1
826,C.fasciculata,none,shade,4,1
827,S.scheelei,none,shade,4,1
828,M.maximus,none,shade,4,1
829,X.texanum,crude,open,4,0
830,C.fasciculata,crude,open,4,1
831,S.scheelei,crude,open,4,1
832,M.maximus,crude,open,4,1
833,X.texanum,standard,open,4,1
834,C.fasciculata,standard,open,4,1
835,S.scheelei,standard,open,4,1
836,M.maximus,standard,open,4,1
837,X.texanum,none,open,4,1
838,C.fasciculata,none,open,4,1
839,S.scheelei,none,open,4,1
840,M.maximus,none,open,4,1
841,X.texanum,crude,shade,5,0
842,C.fasciculata,crude,shade,5,1
843,S.scheelei,crude,shade,5,1
844,M.maximus,crude,shade,5,1
845,X.texanum,standard,shade,5,1
846,C.fasciculata,standard,shade,5,1
847,S.scheelei,standard,shade,5,1
848,M.maximus,standard,shade,5,1
849,X.texanum,none,shade,5,1
850,C.fasciculata,none,shade,5,1
851,S.scheelei,none,shade,5,1
852,M.maximus,none,shade,5,1
853,X.texanum,crude,open,5,0
854,C.fasciculata,crude,open,5,1
855,S.scheelei,crude,open,5,1
856,M.maximus,crude,open,5,1
857,X.texanum,standard,open,5,1
858,C.fasciculata,standard,open,5,1
859,S.scheelei,standard,open,5,1
860,M.maximus,standard,open,5,1
861,X.texanum,none,open,5,1
862,C.fasciculata,none,open,5,1
863,S.scheelei,none,open,5,1
864,M.maximus,none,open,5,1
865,X.texanum,none,shade,0,0
866,C.fasciculata,none,shade,0,0
867,S.scheelei,none,shade,0,0
868,M.maximus,none,shade,0,0
869,X.texanum,crude,shade,0,0
870,C.fasciculata,crude,shade,0,0
871,S.scheelei,crude,shade,0,0
872,M.maximus,crude,shade,0,0
873,X.texanum,standard,shade,0,0
874,C.fasciculata,standard,shade,0,0
875,S.scheelei,standard,shade,0,0
876,M.maximus,standard,shade,0,0
877,X.texanum,none,open,0,0
878,C.fasciculata,none,open,0,0
879,S.scheelei,none,open,0,0
880,M.maximus,none,open,0,0
881,X.texanum,crude,open,0,0
882,C.fasciculata,crude,open,0,0
883,S.scheelei,crude,open,0,0
884,M.maximus,crude,open,0,0
885,X.texanum,standard,open,0,0
886,C.fasciculata,standard,open,0,0
887,S.scheelei,standard,open,0,0
888,M.maximus,standard,open,0,0
889,X.texanum,none,shade,1,0
890,C.fasciculata,none,shade,1,1
891,S.scheelei,none,shade,1,0
892,M.maximus,none,shade,1,1
893,X.texanum,crude,shade,1,0
894,C.fasciculata,crude,shade,1,0
895,S.scheelei,crude,shade,1,0
896,M.maximus,crude,shade,1,0
897,X.texanum,standard,shade,1,0
898,C.fasciculata,standard,shade,1,0
899,S.scheelei,standard,shade,1,0
900,M.maximus,standard,shade,1,0
901,X.texanum,none,open,1,0
902,C.fasciculata,none,open,1,1
903,S.scheelei,none,open,1,0
904,M.maximus,none,open,1,1
905,X.texanum,crude,open,1,0
906,C.fasciculata,crude,open,1,0
907,S.scheelei,crude,open,1,0
908,M.maximus,crude,open,1,0
909,X.texanum,standard,open,1,0
910,C.fasciculata,standard,open,1,0
911,S.scheelei,standard,open,1,0
912,M.maximus,standard,open,1,0
913,X.texanum,crude,shade,2,0
914,C.fasciculata,crude,shade,2,1
915,S.scheelei,crude,shade,2,1
916,M.maximus,crude,shade,2,1
917,X.texanum,standard,shade,2,1
918,C.fasciculata,standard,shade,2,1
919,S.scheelei,standard,shade,2,1
920,M.maximus,standard,shade,2,1
921,X.texanum,none,shade,2,0
922,C.fasciculata,none,shade,2,1
923,S.scheelei,none,shade,2,1
924,M.maximus,none,shade,2,1
925,X.texanum,crude,open,2,0
926,C.fasciculata,crude,open,2,0
927,S.scheelei,crude,open,2,1
928,M.maximus,crude,open,2,0
929,X.texanum,standard,open,2,0
930,C.fasciculata,standard,open,2,1
931,S.scheelei,standard,open,2,1
932,M.maximus,standard,open,2,1
933,X.texanum,none,open,2,0
934,C.fasciculata,none,open,2,1
935,S.scheelei,none,open,2,1
936,M.maximus,none,open,2,1
937,X.texanum,crude,shade,3,0
938,C.fasciculata,crude,shade,3,1
939,S.scheelei,crude,shade,3,1
940,M.maximus,crude,shade,3,1
941,X.texanum,standard,shade,3,1
942,C.fasciculata,standard,shade,3,1
943,S.scheelei,standard,shade,3,1
944,M.maximus,standard,shade,3,1
945,X.texanum,none,shade,3,1
946,C.fasciculata,none,shade,3,1
947,S.scheelei,none,shade,3,1
948,M.maximus,none,shade,3,1
949,X.texanum,crude,open,3,0
950,C.fasciculata,crude,open,3,1
951,S.scheelei,crude,open,3,1
952,M.maximus,crude,open,3,1
953,X.texanum,standard,open,3,1
954,C.fasciculata,standard,open,3,1
955,S.scheelei,standard,open,3,1
956,M.maximus,standard,open,3,1
957,X.texanum,none,open,3,1
958,C.fasciculata,none,open,3,1
959,S.scheelei,none,open,3,1
960,M.maximus,none,open,3,1
961,X.texanum,crude,shade,4,0
962,C.fasciculata,crude,shade,4,1
963,S.scheelei,crude,shade,4,1
964,M.maximus,crude,shade,4,1
965,X.texanum,standard,shade,4,1
966,C.fasciculata,standard,shade,4,1
967,S.scheelei,standard,shade,4,1
968,M.maximus,standard,shade,4,1
969,X.texanum,none,shade,4,1
970,C.fasciculata,none,shade,4,1
971,S.scheelei,none,shade,4,1
972,M.maximus,none,shade,4,1
973,X.texanum,crude,open,4,0
974,C.fasciculata,crude,open,4,1
975,S.scheelei,crude,open,4,1
976,M.maximus,crude,open,4,1
977,X.texanum,standard,open,4,1
978,C.fasciculata,standard,open,4,1
979,S.scheelei,standard,open,4,1
980,M.maximus,standard,open,4,1
981,X.texanum,none,open,4,1
982,C.fasciculata,none,open,4,1
983,S.scheelei,none,open,4,1
984,M.maximus,none,open,4,1
985,X.texanum,crude,shade,5,0
986,C.fasciculata,crude,shade,5,1
987,S.scheelei,crude,shade,5,1
988,M.maximus,crude,shade,5,1
989,X.texanum,standard,shade,5,1
990,C.fasciculata,standard,shade,5,1
991,S.scheelei,standard,shade,5,1
992,M.maximus,standard,shade,5,1
993,X.texanum,none,shade,5,1
994,C.fasciculata,none,shade,5,1
995,S.scheelei,none,shade,5,1
996,M.maximus,none,shade,5,1
997,X.texanum,crude,open,5,0
998,C.fasciculata,crude,open,5,1
999,S.scheelei,crude,open,5,1
1000,M.maximus,crude,open,5,1
1001,X.texanum,standard,open,5,1
1002,C.fasciculata,standard,open,5,1
1003,S.scheelei,standard,open,5,1
1004,M.maximus,standard,open,5,1
1005,X.texanum,none,open,5,1
1006,C.fasciculata,none,open,5,1
1007,S.scheelei,none,open,5,1
1008,M.maximus,none,open,5,1
1009,X.texanum,none,shade,0,0
1010,C.fasciculata,none,shade,0,0
1011,S.scheelei,none,shade,0,0
1012,M.maximus,none,shade,0,0
1013,X.texanum,crude,shade,0,0
1014,C.fasciculata,crude,shade,0,0
1015,S.scheelei,crude,shade,0,0
1016,M.maximus,crude,shade,0,0
1017,X.texanum,standard,shade,0,0
1018,C.fasciculata,standard,shade,0,0
1019,S.scheelei,standard,shade,0,0
1020,M.maximus,standard,shade,0,0
1021,X.texanum,none,open,0,0
1022,C.fasciculata,none,open,0,0
1023,S.scheelei,none,open,0,0
1024,M.maximus,none,open,0,0
1025,X.texanum,crude,open,0,0
1026,C.fasciculata,crude,open,0,0
1027,S.scheelei,crude,open,0,0
1028,M.maximus,crude,open,0,0
1029,X.texanum,standard,open,0,0
1030,C.fasciculata,standard,open,0,0
1031,S.scheelei,standard,open,0,0
1032,M.maximus,standard,open,0,0
1033,X.texanum,none,shade,1,0
1034,C.fasciculata,none,shade,1,1
1035,S.scheelei,none,shade,1,0
1036,M.maximus,none,shade,1,1
1037,X.texanum,crude,shade,1,0
1038,C.fasciculata,crude,shade,1,0
1039,S.scheelei,crude,shade,1,0
1040,M.maximus,crude,shade,1,0
1041,X.texanum,standard,shade,1,0
1042,C.fasciculata,standard,shade,1,0
1043,S.scheelei,standard,shade,1,0
1044,M.maximus,standard,shade,1,0
1045,X.texanum,none,open,1,0
1046,C.fasciculata,none,open,1,1
1047,S.scheelei,none,open,1,0
1048,M.maximus,none,open,1,1
1049,X.texanum,crude,open,1,0
1050,C.fasciculata,crude,open,1,0
1051,S.scheelei,crude,open,1,0
1052,M.maximus,crude,open,1,0
1053,X.texanum,standard,open,1,0
1054,C.fasciculata,standard,open,1,0
1055,S.scheelei,standard,open,1,0
1056,M.maximus,standard,open,1,0
1057,X.texanum,crude,shade,2,0
1058,C.fasciculata,crude,shade,2,1
1059,S.scheelei,crude,shade,2,1
1060,M.maximus,crude,shade,2,1
1061,X.texanum,standard,shade,2,0
1062,C.fasciculata,standard,shade,2,1
1063,S.scheelei,standard,shade,2,1
1064,M.maximus,standard,shade,2,1
1065,X.texanum,none,shade,2,0
1066,C.fasciculata,none,shade,2,1
1067,S.scheelei,none,shade,2,1
1068,M.maximus,none,shade,2,1
1069,X.texanum,crude,open,2,0
1070,C.fasciculata,crude,open,2,0
1071,S.scheelei,crude,open,2,1
1072,M.maximus,crude,open,2,0
1073,X.texanum,standard,open,2,0
1074,C.fasciculata,standard,open,2,1
1075,S.scheelei,standard,open,2,1
1076,M.maximus,standard,open,2,1
1077,X.texanum,none,open,2,0
1078,C.fasciculata,none,open,2,1
1079,S.scheelei,none,open,2,1
1080,M.maximus,none,open,2,1
1081,X.texanum,crude,shade,3,0
1082,C.fasciculata,crude,shade,3,1
1083,S.scheelei,crude,shade,3,1
1084,M.maximus,crude,shade,3,1
1085,X.texanum,standard,shade,3,1
1086,C.fasciculata,standard,shade,3,1
1087,S.scheelei,standard,shade,3,1
1088,M.maximus,standard,shade,3,1
1089,X.texanum,none,shade,3,1
1090,C.fasciculata,none,shade,3,1
1091,S.scheelei,none,shade,3,1
1092,M.maximus,none,shade,3,1
1093,X.texanum,crude,open,3,0
1094,C.fasciculata,crude,open,3,1
1095,S.scheelei,crude,open,3,1
1096,M.maximus,crude,open,3,1
1097,X.texanum,standard,open,3,1
1098,C.fasciculata,standard,open,3,1
1099,S.scheelei,standard,open,3,1
1100,M.maximus,standard,open,3,1
1101,X.texanum,none,open,3,1
1102,C.fasciculata,none,open,3,1
1103,S.scheelei,none,open,3,1
1104,M.maximus,none,open,3,1
1105,X.texanum,crude,shade,4,0
1106,C.fasciculata,crude,shade,4,1
1107,S.scheelei,crude,shade,4,1
1108,M.maximus,crude,shade,4,1
1109,X.texanum,standard,shade,4,1
1110,C.fasciculata,standard,shade,4,1
1111,S.scheelei,standard,shade,4,1
1112,M.maximus,standard,shade,4,1
1113,X.texanum,none,shade,4,1
1114,C.fasciculata,none,shade,4,1
1115,S.scheelei,none,shade,4,1
1116,M.maximus,none,shade,4,1
1117,X.texanum,crude,open,4,0
1118,C.fasciculata,crude,open,4,1
1119,S.scheelei,crude,open,4,1
1120,M.maximus,crude,open,4,1
1121,X.texanum,standard,open,4,1
1122,C.fasciculata,standard,open,4,1
1123,S.scheelei,standard,open,4,1
1124,M.maximus,standard,open,4,1
1125,X.texanum,none,open,4,1
1126,C.fasciculata,none,open,4,1
1127,S.scheelei,none,open,4,1
1128,M.maximus,none,open,4,1
1129,X.texanum,crude,shade,5,0
1130,C.fasciculata,crude,shade,5,1
1131,S.scheelei,crude,shade,5,1
1132,M.maximus,crude,shade,5,1
1133,X.texanum,standard,shade,5,1
1134,C.fasciculata,standard,shade,5,1
1135,S.scheelei,standard,shade,5,1
1136,M.maximus,standard,shade,5,1
1137,X.texanum,none,shade,5,1
1138,C.fasciculata,none,shade,5,1
1139,S.scheelei,none,shade,5,1
1140,M.maximus,none,shade,5,1
1141,X.texanum,crude,open,5,0
1142,C.fasciculata,crude,open,5,1
1143,S.scheelei,crude,open,5,1
1144,M.maximus,crude,open,5,1
1145,X.texanum,standard,open,5,1
1146,C.fasciculata,standard,open,5,1
1147,S.scheelei,standard,open,5,1
1148,M.maximus,standard,open,5,1
1149,X.texanum,none,open,5,1
1150,C.fasciculata,none,open,5,1
1151,S.scheelei,none,open,5,1
1152,M.maximus,none,open,5,1
1153,X.texanum,none,shade,0,0
1154,C.fasciculata,none,shade,0,0
1155,S.scheelei,none,shade,0,0
1156,M.maximus,none,shade,0,0
1157,X.texanum,crude,shade,0,0
1158,C.fasciculata,crude,shade,0,0
1159,S.scheelei,crude,shade,0,0
1160,M.maximus,crude,shade,0,0
1161,X.texanum,standard,shade,0,0
1162,C.fasciculata,standard,shade,0,0
1163,S.scheelei,standard,shade,0,0
1164,M.maximus,standard,shade,0,0
1165,X.texanum,none,open,0,0
1166,C.fasciculata,none,open,0,0
1167,S.scheelei,none,open,0,0
1168,M.maximus,none,open,0,0
1169,X.texanum,crude,open,0,0
1170,C.fasciculata,crude,open,0,0
1171,S.scheelei,crude,open,0,0
1172,M.maximus,crude,open,0,0
1173,X.texanum,standard,open,0,0
1174,C.fasciculata,standard,open,0,0
1175,S.scheelei,standard,open,0,0
1176,M.maximus,standard,open,0,0
1177,X.texanum,none,shade,1,0
1178,C.fasciculata,none,shade,1,1
1179,S.scheelei,none,shade,1,0
1180,M.maximus,none,shade,1,1
1181,X.texanum,crude,shade,1,0
1182,C.fasciculata,crude,shade,1,0
1183,S.scheelei,crude,shade,1,0
1184,M.maximus,crude,shade,1,0
1185,X.texanum,standard,shade,1,0
1186,C.fasciculata,standard,shade,1,0
1187,S.scheelei,standard,shade,1,0
1188,M.maximus,standard,shade,1,0
1189,X.texanum,none,open,1,0
1190,C.fasciculata,none,open,1,1
1191,S.scheelei,none,open,1,0
1192,M.maximus,none,open,1,1
1193,X.texanum,crude,open,1,0
1194,C.fasciculata,crude,open,1,0
1195,S.scheelei,crude,open,1,0
1196,M.maximus,crude,open,1,0
1197,X.texanum,standard,open,1,0
1198,C.fasciculata,standard,open,1,0
1199,S.scheelei,standard,open,1,0
1200,M.maximus,standard,open,1,0
1201,X.texanum,crude,shade,2,0
1202,C.fasciculata,crude,shade,2,1
1203,S.scheelei,crude,shade,2,0
1204,M.maximus,crude,shade,2,1
1205,X.texanum,standard,shade,2,0
1206,C.fasciculata,standard,shade,2,1
1207,S.scheelei,standard,shade,2,1
1208,M.maximus,standard,shade,2,1
1209,X.texanum,none,shade,2,0
1210,C.fasciculata,none,shade,2,1
1211,S.scheelei,none,shade,2,1
1212,M.maximus,none,shade,2,1
1213,X.texanum,crude,open,2,0
1214,C.fasciculata,crude,open,2,0
1215,S.scheelei,crude,open,2,1
1216,M.maximus,crude,open,2,0
1217,X.texanum,standard,open,2,0
1218,C.fasciculata,standard,open,2,1
1219,S.scheelei,standard,open,2,0
1220,M.maximus,standard,open,2,1
1221,X.texanum,none,open,2,0
1222,C.fasciculata,none,open,2,1
1223,S.scheelei,none,open,2,1
1224,M.maximus,none,open,2,1
1225,X.texanum,crude,shade,3,0
1226,C.fasciculata,crude,shade,3,1
1227,S.scheelei,crude,shade,3,1
1228,M.maximus,crude,shade,3,1
1229,X.texanum,standard,shade,3,1
1230,C.fasciculata,standard,shade,3,1
1231,S.scheelei,standard,shade,3,1
1232,M.maximus,standard,shade,3,1
1233,X.texanum,none,shade,3,1
1234,C.fasciculata,none,shade,3,1
1235,S.scheelei,none,shade,3,1
1236,M.maximus,none,shade,3,1
1237,X.texanum,crude,open,3,0
1238,C.fasciculata,crude,open,3,1
1239,S.scheelei,crude,open,3,1
1240,M.maximus,crude,open,3,1
1241,X.texanum,standard,open,3,1
1242,C.fasciculata,standard,open,3,1
1243,S.scheelei,standard,open,3,1
1244,M.maximus,standard,open,3,1
1245,X.texanum,none,open,3,1
1246,C.fasciculata,none,open,3,1
1247,S.scheelei,none,open,3,1
1248,M.maximus,none,open,3,1
1249,X.texanum,crude,shade,4,0
1250,C.fasciculata,crude,shade,4,1
1251,S.scheelei,crude,shade,4,1
1252,M.maximus,crude,shade,4,1
1253,X.texanum,standard,shade,4,0
1254,C.fasciculata,standard,shade,4,1
1255,S.scheelei,standard,shade,4,1
1256,M.maximus,standard,shade,4,1
1257,X.texanum,none,shade,4,1
1258,C.fasciculata,none,shade,4,1
1259,S.scheelei,none,shade,4,1
1260,M.maximus,none,shade,4,1
1261,X.texanum,crude,open,4,0
1262,C.fasciculata,crude,open,4,1
1263,S.scheelei,crude,open,4,1
1264,M.maximus,crude,open,4,1
1265,X.texanum,standard,open,4,1
1266,C.fasciculata,standard,open,4,1
1267,S.scheelei,standard,open,4,1
1268,M.maximus,standard,open,4,1
1269,X.texanum,none,open,4,1
1270,C.fasciculata,none,open,4,1
1271,S.scheelei,none,open,4,1
1272,M.maximus,none,open,4,1
1273,X.texanum,crude,shade,5,0
1274,C.fasciculata,crude,shade,5,1
1275,S.scheelei,crude,shade,5,1
1276,M.maximus,crude,shade,5,1
1277,X.texanum,standard,shade,5,1
1278,C.fasciculata,standard,shade,5,1
1279,S.scheelei,standard,shade,5,1
1280,M.maximus,standard,shade,5,1
1281,X.texanum,none,shade,5,1
1282,C.fasciculata,none,shade,5,1
1283,S.scheelei,none,shade,5,1
1284,M.maximus,none,shade,5,1
1285,X.texanum,crude,open,5,0
1286,C.fasciculata,crude,open,5,1
1287,S.scheelei,crude,open,5,1
1288,M.maximus,crude,open,5,1
1289,X.texanum,standard,open,5,1
1290,C.fasciculata,standard,open,5,1
1291,S.scheelei,standard,open,5,1
1292,M.maximus,standard,open,5,1
1293,X.texanum,none,open,5,1
1294,C.fasciculata,none,open,5,1
1295,S.scheelei,none,open,5,1
1296,M.maximus,none,open,5,1
1297,X.texanum,none,shade,0,0
1298,C.fasciculata,none,shade,0,0
1299,S.scheelei,none,shade,0,0
1300,M.maximus,none,shade,0,0
1301,X.texanum,crude,shade,0,0
1302,C.fasciculata,crude,shade,0,0
1303,S.scheelei,crude,shade,0,0
1304,M.maximus,crude,shade,0,0
1305,X.texanum,standard,shade,0,0
1306,C.fasciculata,standard,shade,0,0
1307,S.scheelei,standard,shade,0,0
1308,M.maximus,standard,shade,0,0
1309,X.texanum,none,open,0,0
1310,C.fasciculata,none,open,0,0
1311,S.scheelei,none,open,0,0
1312,M.maximus,none,open,0,0
1313,X.texanum,crude,open,0,0
1314,C.fasciculata,crude,open,0,0
1315,S.scheelei,crude,open,0,0
1316,M.maximus,crude,open,0,0
1317,X.texanum,standard,open,0,0
1318,C.fasciculata,standard,open,0,0
1319,S.scheelei,standard,open,0,0
1320,M.maximus,standard,open,0,0
1321,X.texanum,none,shade,1,0
1322,C.fasciculata,none,shade,1,0
1323,S.scheelei,none,shade,1,0
1324,M.maximus,none,shade,1,1
1325,X.texanum,crude,shade,1,0
1326,C.fasciculata,crude,shade,1,0
1327,S.scheelei,crude,shade,1,0
1328,M.maximus,crude,shade,1,0
1329,X.texanum,standard,shade,1,0
1330,C.fasciculata,standard,shade,1,0
1331,S.scheelei,standard,shade,1,0
1332,M.maximus,standard,shade,1,0
1333,X.texanum,none,open,1,0
1334,C.fasciculata,none,open,1,1
1335,S.scheelei,none,open,1,0
1336,M.maximus,none,open,1,1
1337,X.texanum,crude,open,1,0
1338,C.fasciculata,crude,open,1,0
1339,S.scheelei,crude,open,1,0
1340,M.maximus,crude,open,1,0
1341,X.texanum,standard,open,1,0
1342,C.fasciculata,standard,open,1,0
1343,S.scheelei,standard,open,1,0
1344,M.maximus,standard,open,1,0
1345,X.texanum,crude,shade,2,0
1346,C.fasciculata,crude,shade,2,1
1347,S.scheelei,crude,shade,2,0
1348,M.maximus,crude,shade,2,1
1349,X.texanum,standard,shade,2,0
1350,C.fasciculata,standard,shade,2,1
1351,S.scheelei,standard,shade,2,1
1352,M.maximus,standard,shade,2,1
1353,X.texanum,none,shade,2,0
1354,C.fasciculata,none,shade,2,1
1355,S.scheelei,none,shade,2,1
1356,M.maximus,none,shade,2,1
1357,X.texanum,crude,open,2,0
1358,C.fasciculata,crude,open,2,0
1359,S.scheelei,crude,open,2,1
1360,M.maximus,crude,open,2,0
1361,X.texanum,standard,open,2,0
1362,C.fasciculata,standard,open,2,1
1363,S.scheelei,standard,open,2,0
1364,M.maximus,standard,open,2,1
1365,X.texanum,none,open,2,0
1366,C.fasciculata,none,open,2,1
1367,S.scheelei,none,open,2,1
1368,M.maximus,none,open,2,1
1369,X.texanum,crude,shade,3,0
1370,C.fasciculata,crude,shade,3,1
1371,S.scheelei,crude,shade,3,1
1372,M.maximus,crude,shade,3,1
1373,X.texanum,standard,shade,3,1
1374,C.fasciculata,standard,shade,3,1
1375,S.scheelei,standard,shade,3,1
1376,M.maximus,standard,shade,3,1
1377,X.texanum,none,shade,3,1
1378,C.fasciculata,none,shade,3,1
1379,S.scheelei,none,shade,3,1
